t,biomass,S1,S2
8.71,1.613888612847672,1.0205637541582566e-9,6.895145888790267e-9
8.72,1.6135335968340492,6.003270526459498e-10,6.5231181910392405e-9
8.73,1.6131786586731112,6.387479477802437e-11,6.669920880793506e-9
8.74,1.6128237986000766,0.0,6.735899389568804e-9
8.75,1.6124690169291265,0.0,5.9199817304350496e-9
8.76,1.6121143134326381,0.0,4.767540206056052e-9
8.77,1.6117596878736296,0.0,3.768082920772422e-9
8.78,1.6114051401707674,0.0,3.032285397130785e-9
8.79,1.6110506702823015,0.0,2.6025822610905248e-9
8.8,1.6106962782060645,0.0,2.4531672420237745e-9
8.81,1.6103419639794725,0.0,2.489993172715468e-9
8.82,1.6099877276795247,0.0,2.5507719893632064e-9
8.83,1.609633569422803,0.0,2.404974731577384e-9
8.84,1.6092794892283413,0.0,1.9902117626529017e-9
8.85,1.6089254869078715,0.0,1.6014620956121086e-9
8.86,1.6085715624291677,0.0,1.264756302971621e-9
8.87,1.608217715767967,0.0,9.924041779941941e-10
8.88,1.6078639469037261,0.0,7.903076973322217e-10
8.89,1.6075102558196226,0.0,6.57961021027867e-10
8.9,1.607156642502553,0.0,5.884504925128456e-10
8.91,1.6068031069431343,0.0,5.684546386085858e-10
8.92,1.6064496491357032,0.0,5.782441695261819e-10
8.93,1.6060962690783163,0.0,5.916819788663975e-10
8.94,1.6057429667727507,0.0,5.762231436196638e-10
8.95,1.6053897422208667,0.0,4.991826491726448e-10
8.96,1.6050365953770822,0.0,4.0965336377946107e-10
8.97,1.6046835262120636,0.0,3.287363065312872e-10
8.98,1.6043305347086236,0.0,2.5660322279280276e-10
8.99,1.6039776208496508,0.0,1.9330278906706863e-10
9.0,1.6036247846181078,0.0,1.3876061299550991e-10
9.01,1.6032720259970332,0.0,9.27792333579166e-11
9.02,1.60291934496954,0.0,5.5038120072443074e-11
9.03,1.6025667415188172,0.0,2.5093674195607873e-11
9.04,1.6022142156281276,0.0,2.3792279222945646e-12
9.05,1.6018617672808102,0.0,0.0
9.06,1.6015093964602787,0.0,0.0
9.07,1.6011571031500216,0.0,0.0
9.08,1.6008048873336027,0.0,0.0
9.09,1.6004527489946612,0.0,0.0
9.1,1.6001006881169106,0.0,0.0
9.11,1.5997487046841403,0.0,0.0
9.12,1.5993967986800173,0.0,0.0
9.13,1.5990449700868716,0.0,0.0
9.14,1.5986932188875027,0.0,0.0
9.15,1.598341545064886,0.0,0.0
9.16,1.5979899486020002,0.0,0.0
9.17,1.5976384294818284,0.0,0.0
9.18,1.5972869876873568,0.0,0.0
9.19,1.596935623201576,0.0,0.0
9.2,1.5965843360074796,0.0,0.0
9.21,1.5962331260880653,0.0,0.0
9.22,1.595881993426335,0.0,0.0
9.23,1.5955309380052936,0.0,0.0
9.24,1.59517995980795,0.0,0.0
9.25,1.5948290588173166,0.0,0.0
9.26,1.5944782350164104,0.0,0.0
9.27,1.5941274883882508,0.0,0.0
9.28,1.593776818915862,0.0,0.0
9.29,1.5934262265822718,0.0,0.0
9.3,1.5930757113705112,0.0,0.0
9.31,1.5927252732636152,0.0,0.0
9.32,1.5923749122446227,0.0,0.0
9.33,1.5920246282965764,0.0,0.0
9.34,1.5916744214025222,0.0,0.0
9.35,1.5913242915455101,0.0,0.0
9.36,1.5909742387085943,0.0,0.0
9.37,1.5906242628748315,0.0,0.0
9.38,1.5902743640272834,0.0,0.0
9.39,1.589924542149015,0.0,0.0
9.4,1.5895747972230945,0.0,0.0
9.41,1.5892251292325945,0.0,0.0
9.42,1.5888755381605912,0.0,0.0
9.43,1.5885260239901637,0.0,0.0
9.44,1.5881765867043942,0.0,0.0
9.45,1.5878272262863695,0.0,0.0
9.46,1.5874779427191816,0.0,0.0
9.47,1.587128735985925,0.0,0.0
9.48,1.5867796060696986,0.0,0.0
9.49,1.5864305529536047,0.0,0.0
9.5,1.5860815766207492,0.0,0.0
9.51,1.5857326770542424,0.0,0.0
9.52,1.5853838542371974,0.0,0.0
9.53,1.5850351081527314,0.0,0.0
9.54,1.5846864387839652,0.0,0.0
9.55,1.5843378461140236,0.0,0.0
9.56,1.5839893301260346,0.0,0.0
9.57,1.58364089080313,0.0,0.0
9.58,1.583292528128446,0.0,0.0
9.59,1.5829442420851212,0.0,0.0
9.6,1.5825960326562991,0.0,0.0
9.61,1.5822478998251264,0.0,0.0
9.62,1.5818998435747533,0.0,0.0
9.63,1.581551863888334,0.0,0.0
9.64,1.581203960749026,0.0,0.0
9.65,1.5808561341399912,0.0,0.0
9.66,1.5805083840443945,0.0,0.0
9.67,1.580160710445405,0.0,0.0
9.68,1.579813113326195,0.0,0.0
9.69,1.579465592669941,0.0,0.0
9.7,1.579118148459823,0.0,0.0
9.71,1.5787707806790239,0.0,0.0
9.72,1.5784234893107318,0.0,0.0
9.73,1.5780762743381376,0.0,0.0
9.74,1.577729135744436,0.0,0.0
9.75,1.5773820735128252,0.0,0.0
9.76,1.5770350876265073,0.0,0.0
9.77,1.5766881780686883,0.0,0.0
9.78,1.5763413448225778,0.0,0.0
9.79,1.5759945878713886,0.0,0.0
9.8,1.5756479071983378,0.0,0.0
9.81,1.575301302786646,0.0,0.0
9.82,1.5749547746195374,0.0,0.0
9.83,1.5746083226802396,0.0,0.0
9.84,1.574261946951985,0.0,0.0
9.85,1.5739156474180083,0.0,0.0
9.86,1.5735694240615488,0.0,0.0
9.87,1.5732232768658492,0.0,0.0
9.88,1.5728772058141558,0.0,0.0
9.89,1.572531210889719,0.0,0.0
9.9,1.5721852920757922,0.0,0.0
9.91,1.5718394493556334,0.0,0.0
9.92,1.5714936827125032,0.0,0.0
9.93,1.571147992129667,0.0,0.0
9.94,1.570802377590393,0.0,0.0
9.95,1.5704568390779536,0.0,0.0
9.96,1.570111376575625,0.0,0.0
9.97,1.5697659900666865,0.0,0.0
9.98,1.5694206795344217,0.0,0.0
9.99,1.5690754449621174,0.0,0.0
10.0,1.5687302863330645,0.0,0.0
10.01,1.5683852036305574,0.0,0.0
10.02,1.5680401968378943,0.0,0.0
10.03,1.5676952659383767,0.0,0.0
10.04,1.5673504109153107,0.0,0.0
10.05,1.567005631752005,0.0,0.0
10.06,1.5666609284317723,0.0,0.0
10.07,1.56631630093793,0.0,0.0
10.08,1.5659717492537977,0.0,0.0
10.09,1.565627273362698,0.0,0.0
10.1,1.5652828732479547,0.0,0.0
10.11,1.564938548892899,0.0,0.0
10.12,1.5645943002808664,0.0,0.0
10.13,1.5642501273951956,0.0,0.0
10.14,1.563906030219229,0.0,0.0
10.15,1.5635620087363127,0.0,0.0
10.16,1.5632180629297965,0.0,0.0
10.17,1.562874192783034,0.0,0.0
10.18,1.5625303982793821,0.0,0.0
10.19,1.5621866794022017,0.0,0.0
10.2,1.5618430361348565,0.0,0.0
10.21,1.561499468460715,0.0,0.0
10.22,1.5611559763631486,0.0,0.0
10.23,1.5608125598255327,0.0,0.0
10.24,1.560469218831246,0.0,0.0
10.25,1.5601259533636707,0.0,0.0
10.26,1.5597827634061932,0.0,0.0
10.27,1.559439648942203,0.0,0.0
10.28,1.5590966099550938,0.0,0.0
10.29,1.5587536464282625,0.0,0.0
10.3,1.5584107583451097,0.0,0.0
10.31,1.5580679456890398,0.0,0.0
10.32,1.5577252084434605,0.0,0.0
10.33,1.5573825465917834,0.0,0.0
10.34,1.5570399601174238,0.0,0.0
10.35,1.5566974490038004,0.0,0.0
10.36,1.5563550132343356,0.0,0.0
10.37,1.5560126527924556,0.0,0.0
10.38,1.55567036766159,0.0,0.0
10.39,1.5553281578251723,0.0,0.0
10.4,1.5549860232666393,0.0,0.0
10.41,1.5546439639694316,0.0,0.0
10.42,1.5543019799169937,0.0,0.0
10.43,1.5539600710927732,0.0,0.0
10.44,1.5536182374802219,0.0,0.0
10.45,1.5532764790627944,0.0,0.0
10.46,1.55293479582395,0.0,0.0
10.47,1.552593187747151,0.0,0.0
10.48,1.5522516548158636,0.0,0.0
10.49,1.5519101970135571,0.0,0.0
10.5,1.551568814323705,0.0,0.0
10.51,1.5512275067297843,0.0,0.0
10.52,1.5508862742152754,0.0,0.0
10.53,1.5505451167636628,0.0,0.0
10.54,1.550204034358434,0.0,0.0
10.55,1.5498630269830806,0.0,0.0
10.56,1.549522094621098,0.0,0.0
10.57,1.5491812372559846,0.0,0.0
10.58,1.5488404548712429,0.0,0.0
10.59,1.548499747450379,0.0,0.0
10.6,1.5481591149769025,0.0,0.0
10.61,1.5478185574343264,0.0,0.0
10.62,1.547478074806168,0.0,0.0
10.63,1.5471376670759478,0.0,0.0
10.64,1.5467973342271897,0.0,0.0
10.65,1.5464570762434218,0.0,0.0
10.66,1.5461168931081755,0.0,0.0
10.67,1.5457767848049857,0.0,0.0
10.68,1.5454367513173914,0.0,0.0
10.69,1.5450967926289347,0.0,0.0
10.7,1.5447569087231618,0.0,0.0
10.71,1.544417099583622,0.0,0.0
10.72,1.544077365193869,0.0,0.0
10.73,1.5437377055374593,0.0,0.0
10.74,1.5433981205979534,0.0,0.0
10.75,1.543058610358916,0.0,0.0
10.76,1.5427191748039142,0.0,0.0
10.77,1.5423798139165197,0.0,0.0
10.78,1.5420405276803077,0.0,0.0
10.79,1.5417013160788566,0.0,0.0
10.8,1.5413621790957486,0.0,0.0
10.81,1.5410231167145705,0.0,0.0
10.82,1.5406841289189108,0.0,0.0
10.83,1.5403452156923634,0.0,0.0
10.84,1.540006377018525,0.0,0.0
10.85,1.5396676128809963,0.0,0.0
10.86,1.5393289232633807,0.0,0.0
10.87,1.5389903081492868,0.0,0.0
10.88,1.5386517675223252,0.0,0.0
10.89,1.5383133013661114,0.0,0.0
10.9,1.5379749096642588,0.0,0.0
10.91,1.5376365924003845,0.0,0.0
10.92,1.537298349558115,0.0,0.0
10.93,1.5369601811210796,0.0,0.0
10.94,1.5366220870729121,0.0,0.0
10.95,1.5362840673972495,0.0,0.0
10.96,1.5359461220777324,0.0,0.0
10.97,1.5356082510980045,0.0,0.0
10.98,1.5352704544417137,0.0,0.0
10.99,1.5349327320925115,0.0,0.0
11.0,1.534595084034052,0.0,0.0
11.01,1.5342575102499942,0.0,0.0
11.02,1.5339200107239996,0.0,0.0
11.03,1.5335825854397338,0.0,0.0
11.04,1.533245234380866,0.0,0.0
11.05,1.5329079575310685,0.0,0.0
11.06,1.5325707548740175,0.0,0.0
11.07,1.5322336263933927,0.0,0.0
11.08,1.5318965720728777,0.0,0.0
11.09,1.5315595918961589,0.0,0.0
11.1,1.531222685846927,0.0,0.0
11.11,1.5308858539088757,0.0,0.0
11.12,1.5305490960657027,0.0,0.0
11.13,1.5302124123011092,0.0,0.0
11.14,1.5298758025987995,0.0,0.0
11.15,1.529539266942482,0.0,0.0
11.16,1.5292028053158688,0.0,0.0
11.17,1.5288664177026747,0.0,0.0
11.18,1.5285301040866188,0.0,0.0
11.19,1.5281938644514235,0.0,0.0
11.2,1.527857698780815,0.0,0.0
11.21,1.5275216070585227,0.0,0.0
11.22,1.5271855892682797,0.0,0.0
11.23,1.526849645393823,0.0,0.0
11.24,1.5265137754188927,0.0,0.0
11.25,1.5261779793272325,0.0,0.0
11.26,1.5258422571025898,0.0,0.0
11.27,1.525506608728716,0.0,0.0
11.28,1.525171034189365,0.0,0.0
11.29,1.524835533468295,0.0,0.0
11.3,1.524500106549268,0.0,0.0
11.31,1.524164753416049,0.0,0.0
11.32,1.5238294740524065,0.0,0.0
11.33,1.5234942684421133,0.0,0.0
11.34,1.523159136568945,0.0,0.0
11.35,1.522824078416681,0.0,0.0
11.36,1.5224890939691045,0.0,0.0
11.37,1.522154183210002,0.0,0.0
11.38,1.5218193461231635,0.0,0.0
11.39,1.521484582692383,0.0,0.0
11.4,1.5211498929014575,0.0,0.0
11.41,1.5208152767341878,0.0,0.0
11.42,1.5204807341743785,0.0,0.0
11.43,1.5201462652058373,0.0,0.0
11.44,1.519811869812376,0.0,0.0
11.45,1.5194775479778093,0.0,0.0
11.46,1.5191432996859562,0.0,0.0
11.47,1.5188091249206386,0.0,0.0
11.48,1.5184750236656823,0.0,0.0
11.49,1.518140995904917,0.0,0.0
11.5,1.517807041622175,0.0,0.0
11.51,1.517473160801293,0.0,0.0
11.52,1.517139353426111,0.0,0.0
11.53,1.5168056194804729,0.0,0.0
11.54,1.5164719589482252,0.0,0.0
11.55,1.5161383718132189,0.0,0.0
11.56,1.5158048580593082,0.0,0.0
11.57,1.5154714176703512,0.0,0.0
11.58,1.5151380506302088,0.0,0.0
11.59,1.5148047569227463,0.0,0.0
11.6,1.514471536531832,0.0,0.0
11.61,1.5141383894413378,0.0,0.0
11.62,1.5138053156351399,0.0,0.0
11.63,1.5134723150971168,0.0,0.0
11.64,1.5131393878111519,0.0,0.0
11.65,1.512806533761131,0.0,0.0
11.66,1.5124737529309442,0.0,0.0
11.67,1.5121410453044848,0.0,0.0
11.68,1.51180841086565,0.0,0.0
11.69,1.51147584959834,0.0,0.0
11.7,1.5111433614864596,0.0,0.0
11.71,1.5108109465139157,0.0,0.0
11.72,1.51047860466462,0.0,0.0
11.73,1.5101463359224871,0.0,0.0
11.74,1.5098141402714353,0.0,0.0
11.75,1.509482017695387,0.0,0.0
11.76,1.5091499681782672,0.0,0.0
11.77,1.5088179917040052,0.0,0.0
11.78,1.5084860882565334,0.0,0.0
11.79,1.5081542578197884,0.0,0.0
11.8,1.507822500377709,0.0,0.0
11.81,1.5074908159142397,0.0,0.0
11.82,1.5071592044133268,0.0,0.0
11.83,1.5068276658589204,0.0,0.0
11.84,1.506496200234975,0.0,0.0
11.85,1.506164807525448,0.0,0.0
11.86,1.5058334877143007,0.0,0.0
11.87,1.5055022407854972,0.0,0.0
11.88,1.5051710667230054,0.0,0.0
11.89,1.5048399655107854,0.0,0.0
11.9,1.5045089371328086,0.0,0.0
11.91,1.5041779815730547,0.0,0.0
11.92,1.5038470988155064,0.0,0.0
11.93,1.5035162888441496,0.0,0.0
11.94,1.5031855516429742,0.0,0.0
11.95,1.5028548871959735,0.0,0.0
11.96,1.5025242954871443,0.0,0.0
11.97,1.5021937765004867,0.0,0.0
11.98,1.5018633302200044,0.0,0.0
11.99,1.5015329566297044,0.0,0.0
12.0,1.5012026557135976,0.0,0.0
12.01,1.500872427455698,0.0,0.0
12.02,1.500542271840023,0.0,0.0
12.03,1.5002121888505937,0.0,0.0
12.04,1.499882178471435,0.0,0.0
12.05,1.4995522406865744,0.0,0.0
12.06,1.4992223754800438,0.0,0.0
12.07,1.4988925828358781,0.0,0.0
12.08,1.4985628627381158,0.0,0.0
12.09,1.4982332151707987,0.0,0.0
12.1,1.4979036401179724,0.0,0.0
12.11,1.4975741375636855,0.0,0.0
12.12,1.4972447074919908,0.0,0.0
12.13,1.4969153498869436,0.0,0.0
12.14,1.4965860647326037,0.0,0.0
12.15,1.496256852013034,0.0,0.0
12.16,1.4959277117123004,0.0,0.0
12.17,1.4955986438144728,0.0,0.0
12.18,1.4952696483036245,0.0,0.0
12.19,1.4949407251638325,0.0,0.0
12.2,1.4946118743791765,0.0,0.0
12.21,1.4942830959337405,0.0,0.0
12.22,1.4939543898116117,0.0,0.0
12.23,1.4936257559968804,0.0,0.0
12.24,1.4932971944736413,0.0,0.0
12.25,1.4929687052259917,0.0,0.0
12.26,1.4926402882380325,0.0,0.0
12.27,1.4923119434938688,0.0,0.0
12.28,1.491983670977608,0.0,0.0
12.29,1.491655470673362,0.0,0.0
12.3,1.4913273425652458,0.0,0.0
12.31,1.490999286637378,0.0,0.0
12.32,1.49067130287388,0.0,0.0
12.33,1.4903433912588782,0.0,0.0
12.34,1.4900155517765006,0.0,0.0
12.35,1.48968778441088,0.0,0.0
12.36,1.4893600891461523,0.0,0.0
12.37,1.4890324659664567,0.0,0.0
12.38,1.4887049148559361,0.0,0.0
12.39,1.4883774357987372,0.0,0.0
12.4,1.488050028779009,0.0,0.0
12.41,1.4877226937809056,0.0,0.0
12.42,1.4873954307885835,0.0,0.0
12.43,1.4870682397862025,0.0,0.0
12.44,1.4867411207579269,0.0,0.0
12.45,1.4864140736879234,0.0,0.0
12.46,1.4860870985603631,0.0,0.0
12.47,1.48576019535942,0.0,0.0
12.48,1.4854333640692716,0.0,0.0
12.49,1.4851066046740993,0.0,0.0
12.5,1.4847799171580873,0.0,0.0
12.51,1.484453301505424,0.0,0.0
12.52,1.4841267577003008,0.0,0.0
12.53,1.4838002857269128,0.0,0.0
12.54,1.4834738855694585,0.0,0.0
12.55,1.4831475572121398,0.0,0.0
12.56,1.4828213006391622,0.0,0.0
12.57,1.4824951158347348,0.0,0.0
12.58,1.4821690027830698,0.0,0.0
12.59,1.4818429614683832,0.0,0.0
12.6,1.4815169918748943,0.0,0.0
12.61,1.4811910939868262,0.0,0.0
12.62,1.480865267788405,0.0,0.0
12.63,1.4805395132638606,0.0,0.0
12.64,1.4802138303974264,0.0,0.0
12.65,1.479888219173339,0.0,0.0
12.66,1.4795626795758388,0.0,0.0
12.67,1.4792372115891694,0.0,0.0
12.68,1.4789118151975782,0.0,0.0
12.69,1.4785864903853156,0.0,0.0
12.7,1.4782612371366364,0.0,0.0
12.71,1.4779360554357974,0.0,0.0
12.72,1.4776109452670603,0.0,0.0
12.73,1.4772859066146897,0.0,0.0
12.74,1.4769609394629537,0.0,0.0
12.75,1.4766360437961235,0.0,0.0
12.76,1.4763112195984744,0.0,0.0
12.77,1.475986466854285,0.0,0.0
12.78,1.4756617855478373,0.0,0.0
12.79,1.4753371756634168,0.0,0.0
12.8,1.4750126371853123,0.0,0.0
12.81,1.4746881700978163,0.0,0.0
12.82,1.474363774385225,0.0,0.0
12.83,1.4740394500318372,0.0,0.0
12.84,1.4737151970219564,0.0,0.0
12.85,1.4733910153398886,0.0,0.0
12.86,1.4730669049699439,0.0,0.0
12.87,1.4727428658964357,0.0,0.0
12.88,1.4724188981036803,0.0,0.0
12.89,1.4720950015759984,0.0,0.0
12.9,1.4717711762977137,0.0,0.0
12.91,1.4714474222531533,0.0,0.0
12.92,1.471123739426648,0.0,0.0
12.93,1.470800127802532,0.0,0.0
12.94,1.4704765873651433,0.0,0.0
12.95,1.4701531180988223,0.0,0.0
12.96,1.4698297199879142,0.0,0.0
12.97,1.469506393016767,0.0,0.0
12.98,1.4691831371697326,0.0,0.0
12.99,1.4688599524311654,0.0,0.0
13.0,1.4685368387854245,0.0,0.0
13.01,1.4682137962168718,0.0,0.0
13.02,1.4678908247098692,0.0,0.0
13.03,1.4675679242487685,0.0,0.0
13.04,1.4672450948179394,0.0,0.0
13.05,1.4669223364017587,0.0,0.0
13.06,1.466599648984606,0.0,0.0
13.07,1.4662770325508647,0.0,0.0
13.08,1.4659544870849215,0.0,0.0
13.09,1.4656320125711657,0.0,0.0
13.1,1.4653096089939914,0.0,0.0
13.11,1.464987276337795,0.0,0.0
13.12,1.4646650145869766,0.0,0.0
13.13,1.4643428237259397,0.0,0.0
13.14,1.4640207037390913,0.0,0.0
13.15,1.4636986546108417,0.0,0.0
13.16,1.4633766763256046,0.0,0.0
13.17,1.463054768867797,0.0,0.0
13.18,1.4627329322218394,0.0,0.0
13.19,1.4624111663721555,0.0,0.0
13.2,1.4620894713031727,0.0,0.0
13.21,1.4617678469993216,0.0,0.0
13.22,1.461446293445036,0.0,0.0
13.23,1.4611248106247536,0.0,0.0
13.24,1.460803398522915,0.0,0.0
13.25,1.4604820571239643,0.0,0.0
13.26,1.4601607864123491,0.0,0.0
13.27,1.4598395863725204,0.0,0.0
13.28,1.4595184569889323,0.0,0.0
13.29,1.4591973982460429,0.0,0.0
13.3,1.4588764101283132,0.0,0.0
13.31,1.4585554926202073,0.0,0.0
13.32,1.4582346457061934,0.0,0.0
13.33,1.4579138693707427,0.0,0.0
13.34,1.4575931635983301,0.0,0.0
13.35,1.4572725283734331,0.0,0.0
13.36,1.4569519636805337,0.0,0.0
13.37,1.4566314695041163,0.0,0.0
13.38,1.456311045828669,0.0,0.0
13.39,1.4559906926386839,0.0,0.0
13.4,1.4556704099186555,0.0,0.0
13.41,1.4553501976530823,0.0,0.0
13.42,1.4550300558264662,0.0,0.0
13.43,1.4547099844233122,0.0,0.0
13.44,1.4543899834281289,0.0,0.0
13.45,1.4540700528254278,0.0,0.0
13.46,1.4537501925997247,0.0,0.0
13.47,1.4534304027355383,0.0,0.0
13.48,1.4531106832173901,0.0,0.0
13.49,1.4527910340298062,0.0,0.0
13.5,1.452471455157315,0.0,0.0
13.51,1.452151946584449,0.0,0.0
13.52,1.4518325082957437,0.0,0.0
13.53,1.4515131402757382,0.0,0.0
13.54,1.4511938425089748,0.0,0.0
13.55,1.4508746149799991,0.0,0.0
13.56,1.4505554576733606,0.0,0.0
13.57,1.4502363705736117,0.0,0.0
13.58,1.4499173536653083,0.0,0.0
13.59,1.44959840693301,0.0,0.0
13.6,1.4492795303612789,0.0,0.0
13.61,1.4489607239346818,0.0,0.0
13.62,1.4486419876377876,0.0,0.0
13.63,1.4483233214551696,0.0,0.0
13.64,1.448004725371404,0.0,0.0
13.65,1.4476861993710701,0.0,0.0
13.66,1.4473677434387515,0.0,0.0
13.67,1.4470493575590342,0.0,0.0
13.68,1.4467310417165082,0.0,0.0
13.69,1.4464127958957667,0.0,0.0
13.7,1.446094620081406,0.0,0.0
13.71,1.4457765142580263,0.0,0.0
13.72,1.4454584784102311,0.0,0.0
13.73,1.445140512522627,0.0,0.0
13.74,1.4448226165798241,0.0,0.0
13.75,1.444504790566436,0.0,0.0
13.76,1.4441870344670795,0.0,0.0
13.77,1.4438693482663751,0.0,0.0
13.78,1.4435517319489464,0.0,0.0
13.79,1.4432341854994202,0.0,0.0
13.8,1.4429167089024273,0.0,0.0
13.81,1.4425993021426016,0.0,0.0
13.82,1.4422819652045797,0.0,0.0
13.83,1.441964698073003,0.0,0.0
13.84,1.4416475007325151,0.0,0.0
13.85,1.4413303731677636,0.0,0.0
13.86,1.441013315363399,0.0,0.0
13.87,1.4406963273040758,0.0,0.0
13.88,1.4403794089744513,0.0,0.0
13.89,1.4400625603591866,0.0,0.0
13.9,1.4397457814429457,0.0,0.0
13.91,1.4394290722103968,0.0,0.0
13.92,1.4391124326462108,0.0,0.0
13.93,1.438795862735062,0.0,0.0
13.94,1.4384793624616286,0.0,0.0
13.95,1.4381629318105917,0.0,0.0
13.96,1.437846570766636,0.0,0.0
13.97,1.4375302793144493,0.0,0.0
13.98,1.4372140574387235,0.0,0.0
13.99,1.436897905124153,0.0,0.0
14.0,1.4365818223554363,0.0,0.0
14.01,1.4362658091172749,0.0,0.0
14.02,1.4359498653943736,0.0,0.0
14.03,1.4356339911714409,0.0,0.0
14.04,1.4353181864331885,0.0,0.0
14.05,1.4350024511643316,0.0,0.0
14.06,1.4346867853495886,0.0,0.0
14.07,1.4343711889736814,0.0,0.0
14.08,1.4340556620213358,0.0,0.0
14.09,1.4337402044772798,0.0,0.0
14.1,1.4334248163262457,0.0,0.0
14.11,1.4331094975529695,0.0,0.0
14.12,1.4327942481421891,0.0,0.0
14.13,1.4324790680786474,0.0,0.0
14.14,1.4321639573470901,0.0,0.0
14.15,1.4318489159322656,0.0,0.0
14.16,1.4315339438189267,0.0,0.0
14.17,1.4312190409918293,0.0,0.0
14.18,1.4309042074357323,0.0,0.0
14.19,1.4305894431353983,0.0,0.0
14.2,1.4302747480755935,0.0,0.0
14.21,1.4299601222410865,0.0,0.0
14.22,1.4296455656166511,0.0,0.0
14.23,1.4293310781870627,0.0,0.0
14.24,1.429016659937101,0.0,0.0
14.25,1.4287023108515489,0.0,0.0
14.26,1.4283880309151924,0.0,0.0
14.27,1.4280738201128218,0.0,0.0
14.28,1.4277596784292295,0.0,0.0
14.29,1.4274456058492122,0.0,0.0
14.3,1.4271316023575693,0.0,0.0
14.31,1.4268176679390965,0.0,0.0
14.32,1.4265038025785786,0.0,0.0
14.33,1.4261900062608244,0.0,0.0
14.34,1.4258762789706476,0.0,0.0
14.35,1.4255626206928658,0.0,0.0
14.36,1.4252490314122988,0.0,0.0
14.37,1.424935511113771,0.0,0.0
14.38,1.4246220597821087,0.0,0.0
14.39,1.4243086774021427,0.0,0.0
14.4,1.4239953639587066,0.0,0.0
14.41,1.423682119436637,0.0,0.0
14.42,1.4233689438207742,0.0,0.0
14.43,1.4230558370959618,0.0,0.0
14.44,1.4227427992470463,0.0,0.0
14.45,1.4224298302588778,0.0,0.0
14.46,1.4221169301163097,0.0,0.0
14.47,1.4218040988041984,0.0,0.0
14.48,1.4214913363074042,0.0,0.0
14.49,1.42117864261079,0.0,0.0
14.5,1.420866017699222,0.0,0.0
14.51,1.4205534615575703,0.0,0.0
14.52,1.420240974170708,0.0,0.0
14.53,1.4199285555235113,0.0,0.0
14.54,1.4196162056008597,0.0,0.0
14.55,1.4193039243876362,0.0,0.0
14.56,1.418991711868727,0.0,0.0
14.57,1.4186795680290216,0.0,0.0
14.58,1.4183674928534127,0.0,0.0
14.59,1.4180554863267965,0.0,0.0
14.6,1.4177435484340721,0.0,0.0
14.61,1.4174316791601425,0.0,0.0
14.62,1.417119878489913,0.0,0.0
14.63,1.4168081464082933,0.0,0.0
14.64,1.4164964829001958,0.0,0.0
14.65,1.4161848879505363,0.0,0.0
14.66,1.4158733615442338,0.0,0.0
14.67,1.4155619036662106,0.0,0.0
14.68,1.4152505143013923,0.0,0.0
14.69,1.414939193434708,0.0,0.0
14.7,1.4146279410510898,0.0,0.0
14.71,1.4143167571354733,0.0,0.0
14.72,1.4140056416727973,0.0,0.0
14.73,1.4136945946480035,0.0,0.0
14.74,1.4133836160460378,0.0,0.0
14.75,1.4130727058518486,0.0,0.0
14.76,1.4127618640503878,0.0,0.0
14.77,1.4124510906266108,0.0,0.0
14.78,1.412140385565476,0.0,0.0
14.79,1.4118297488519451,0.0,0.0
14.8,1.4115191804709832,0.0,0.0
14.81,1.411208680407559,0.0,0.0
14.82,1.4108982486466437,0.0,0.0
14.83,1.4105878851732128,0.0,0.0
14.84,1.410277589972244,0.0,0.0
14.85,1.409967363028719,0.0,0.0
14.86,1.4096572043276228,0.0,0.0
14.87,1.4093471138539433,0.0,0.0
14.88,1.409037091592672,0.0,0.0
14.89,1.4087271375288035,0.0,0.0
14.9,1.4084172516473357,0.0,0.0
14.91,1.4081074339332702,0.0,0.0
14.92,1.4077976843716111,0.0,0.0
14.93,1.4074880029473664,0.0,0.0
14.94,1.4071783896455474,0.0,0.0
14.95,1.406868844451168,0.0,0.0
14.96,1.4065593673492465,0.0,0.0
14.97,1.4062499583248036,0.0,0.0
14.98,1.4059406173628635,0.0,0.0
14.99,1.4056313444484538,0.0,0.0
15.0,1.4053221395666053,0.0,0.0
15.01,1.4050130027023524,0.0,0.0
15.02,1.404703933840732,0.0,0.0
15.03,1.4043949329667855,0.0,0.0
15.04,1.4040860000655562,0.0,0.0
15.05,1.4037771351220918,0.0,0.0
15.06,1.4034683381214426,0.0,0.0
15.07,1.4031596090486627,0.0,0.0
15.08,1.402850947888809,0.0,0.0
15.09,1.4025423546269422,0.0,0.0
15.1,1.4022338292481256,0.0,0.0
15.11,1.4019253717374267,0.0,0.0
15.12,1.4016169820799156,0.0,0.0
15.13,1.4013086602606657,0.0,0.0
15.14,1.401000406264754,0.0,0.0
15.15,1.4006922200772607,0.0,0.0
15.16,1.4003841016832692,0.0,0.0
15.17,1.4000760510678663,0.0,0.0
15.18,1.3997680682161417,0.0,0.0
15.19,1.3994601531131892,0.0,0.0
15.2,1.399152305744105,0.0,0.0
15.21,1.398844526093989,0.0,0.0
15.22,1.3985368141479446,0.0,0.0
15.23,1.398229169891078,0.0,0.0
15.24,1.3979215933084992,0.0,0.0
15.25,1.397614084385321,0.0,0.0
15.26,1.3973066431066599,0.0,0.0
15.27,1.3969992694576354,0.0,0.0
15.28,1.3966919634233703,0.0,0.0
15.29,1.396384724988991,0.0,0.0
