draw,status,binding_bounds,urea_export
1594,OPTIMAL,v2:upper,228.03934486382252
1595,OPTIMAL,v2:upper,176.2248393955735
1596,OPTIMAL,v2:upper,69.90512341144132
1597,OPTIMAL,v1:upper,60.71412821198282
1598,OPTIMAL,v2:upper,154.94626181122825
1599,OPTIMAL,v2:upper,92.56884417022512
1600,OPTIMAL,v2:upper,39.76507340736641
1601,OPTIMAL,v2:upper,39.9873832861356
1602,OPTIMAL,v2:upper,70.25918825620897
1603,OPTIMAL,v2:upper,10.013593992777865
1604,OPTIMAL,v2:upper,187.8556202455098
1605,OPTIMAL,v2:upper,69.21321377961898
1606,OPTIMAL,v2:upper,165.45591419759631
1607,OPTIMAL,v2:upper,33.35286864741352
1608,OPTIMAL,v2:upper,75.94487319830294
1609,OPTIMAL,v2:upper,115.50776308781528
1610,OPTIMAL,v2:upper,228.40585071273628
1611,OPTIMAL,v2:upper,368.06743588730626
1612,OPTIMAL,v2:upper,39.54229128103662
1613,OPTIMAL,v2:upper,228.79917635412127
1614,OPTIMAL,v1:upper,39.669337350279775
1615,OPTIMAL,v2:upper,494.39785158020464
1616,OPTIMAL,v1:upper,62.41120577010795
1617,OPTIMAL,v2:upper,180.334527843038
1618,OPTIMAL,v1:upper,226.99321078533671
1619,OPTIMAL,v2:upper,148.7674516221824
1620,OPTIMAL,v2:upper,196.76533226702554
1621,OPTIMAL,v2:upper,62.08630457058966
1622,OPTIMAL,v2:upper,34.657568431305606
1623,OPTIMAL,v1:upper,152.23777523804807
1624,OPTIMAL,v2:upper,108.36974044150507
1625,OPTIMAL,v2:upper,590.9441480713858
1626,OPTIMAL,v1:upper,48.63743713785354
1627,OPTIMAL,v2:upper,38.160176917895974
1628,OPTIMAL,v1:upper,17.496189807744276
1629,OPTIMAL,v2:upper,309.2423508539427
1630,OPTIMAL,v2:upper,9.511670925466584
1631,OPTIMAL,v2:upper,42.430328584864206
1632,OPTIMAL,v2:upper,22.439401115299432
1633,OPTIMAL,v2:upper,41.61311377619732
1634,OPTIMAL,v2:upper,187.9505677183099
1635,OPTIMAL,v2:upper,165.35492608223697
1636,OPTIMAL,v2:upper,129.46924773431152
1637,OPTIMAL,v2:upper,59.276954378979546
1638,OPTIMAL,v2:upper,76.60621484153089
1639,OPTIMAL,v2:upper,113.33090715136962
1640,OPTIMAL,v2:upper,272.67842605811336
1641,OPTIMAL,v2:upper,122.5539601483326
1642,OPTIMAL,v2:upper,94.88107097453134
1643,OPTIMAL,v2:upper,52.21039899002954
1644,OPTIMAL,v2:upper,737.1849723068161
1645,OPTIMAL,v1:upper,126.79398661811659
1646,OPTIMAL,v2:upper,191.45340486766074
1647,OPTIMAL,v2:upper,276.3812793782772
1648,OPTIMAL,v2:upper,88.90698339125257
1649,OPTIMAL,v2:upper,28.69844377810239
1650,OPTIMAL,v2:upper,152.13044080297848
1651,OPTIMAL,v2:upper,241.7761668012611
1652,OPTIMAL,v2:upper,182.35804873791687
1653,OPTIMAL,v2:upper,68.4797551867612
1654,OPTIMAL,v1:upper,102.93760178837864
1655,OPTIMAL,v2:upper,79.4907966350383
1656,OPTIMAL,v2:upper,50.457012269918046
1657,OPTIMAL,v2:upper,242.47470101072554
1658,OPTIMAL,v1:upper,89.8852933787022
1659,OPTIMAL,v2:upper,39.87904325106759
1660,OPTIMAL,v2:upper,43.04025917576302
1661,OPTIMAL,v2:upper,268.03671782244646
1662,OPTIMAL,v2:upper,79.00938746062336
1663,OPTIMAL,v2:upper,88.6206904642138
1664,OPTIMAL,v2:upper,57.93028289252359
1665,OPTIMAL,v2:upper,51.856789754370894
1666,OPTIMAL,v2:upper,63.24922688541988
1667,OPTIMAL,v2:upper,114.15839235697315
1668,OPTIMAL,v2:upper,67.98128410973652
1669,OPTIMAL,v2:upper,172.64834718558726
1670,OPTIMAL,v2:upper,41.397473417290186
1671,OPTIMAL,v2:upper,214.26970924581522
1672,OPTIMAL,v2:upper,98.22170397523399
1673,OPTIMAL,v2:upper,20.125745829303025
1674,OPTIMAL,v2:upper,69.24021646579668
1675,OPTIMAL,v2:upper,277.0301966660665
1676,OPTIMAL,v2:upper,93.54027714299926
1677,OPTIMAL,v2:upper,190.4037442445693
1678,OPTIMAL,v2:upper,103.51172471676031
1679,OPTIMAL,v2:upper,152.4823845002774
1680,OPTIMAL,v2:upper,415.1459487865801
1681,OPTIMAL,v1:upper,456.35153890459037
1682,OPTIMAL,v2:upper,218.81714540391513
1683,OPTIMAL,v1:upper,528.516720964002
1684,OPTIMAL,v2:upper,123.3781754556479
1685,OPTIMAL,v2:upper,348.963291031452
1686,OPTIMAL,v2:upper,338.1201807757631
1687,OPTIMAL,v2:upper,129.14644453061456
1688,OPTIMAL,v2:upper,111.9942115434165
1689,OPTIMAL,v2:upper,171.48734633988465
1690,OPTIMAL,v2:upper,177.25063767576103
1691,OPTIMAL,v2:upper,78.3744256671197
1692,OPTIMAL,v1:upper,847.3683734425373
1693,OPTIMAL,v1:upper,199.06224076573034
1694,OPTIMAL,v2:upper,116.76732273876347
1695,OPTIMAL,v1:upper,103.78698705601747
1696,OPTIMAL,v2:upper,35.929420547610874
1697,OPTIMAL,v1:upper,285.82263084746194
1698,OPTIMAL,v2:upper,381.35648602027885
1699,OPTIMAL,v2:upper,36.50440108062449
1700,OPTIMAL,v2:upper,107.6790885490905
1701,OPTIMAL,v2:upper,460.2320787142607
1702,OPTIMAL,v2:upper,139.4546483136944
1703,OPTIMAL,v2:upper,43.87298781165107
1704,OPTIMAL,v2:upper,65.71027030637246
1705,OPTIMAL,v2:upper,220.59605996349293
1706,OPTIMAL,v1:upper,141.88261866245603
1707,OPTIMAL,v2:upper,56.93831430827568
1708,OPTIMAL,v2:upper,107.40907518482824
1709,OPTIMAL,v2:upper,154.20478563541184
1710,OPTIMAL,v2:upper,77.19866800220777
1711,OPTIMAL,v2:upper,134.79454109409036
1712,OPTIMAL,v2:upper,120.14782847352839
1713,OPTIMAL,v2:upper,281.81289063464806
1714,OPTIMAL,v2:upper,145.58046594012856
1715,OPTIMAL,v3:upper,127.16039498683432
1716,OPTIMAL,v2:upper,114.10004692487318
1717,OPTIMAL,v2:upper,118.53588047721209
1718,OPTIMAL,v2:upper,93.08976211824033
1719,OPTIMAL,v2:upper,150.25241728309632
1720,OPTIMAL,v2:upper,148.14135731271406
1721,OPTIMAL,v2:upper,82.76235143937551
1722,OPTIMAL,v1:upper,50.13953024889205
1723,OPTIMAL,v2:upper,45.9680998687825
1724,OPTIMAL,v2:upper,90.84108674728974
1725,OPTIMAL,v2:upper,131.1622887840009
1726,OPTIMAL,v2:upper,132.8893718924437
1727,OPTIMAL,v4:upper,273.9477527924786
1728,OPTIMAL,v1:upper,61.54891481418869
1729,OPTIMAL,v2:upper,50.904750316397006
1730,OPTIMAL,v2:upper,400.7543888138591
1731,OPTIMAL,v2:upper,30.97928101710749
1732,OPTIMAL,v2:upper,37.156602416416476
1733,OPTIMAL,v1:upper,139.88184476418527
1734,OPTIMAL,v1:upper,107.45118304307381
1735,OPTIMAL,v1:upper,840.2602846776489
1736,OPTIMAL,v2:upper,28.442264199499686
1737,OPTIMAL,v2:upper,20.134102971743317
1738,OPTIMAL,v2:upper,359.2034588253199
1739,OPTIMAL,v1:upper,134.47362633903825
1740,OPTIMAL,v2:upper,55.44317156220126
1741,OPTIMAL,v2:upper,130.52636399628182
1742,OPTIMAL,v3:upper,82.00464137471846
1743,OPTIMAL,v1:upper,127.43724247972526
1744,OPTIMAL,v2:upper,214.0719731320164
1745,OPTIMAL,v2:upper,17.53647612547576
1746,OPTIMAL,v2:upper,102.89910386701858
1747,OPTIMAL,v2:upper,11.180244137321122
1748,OPTIMAL,v1:upper,152.69682945762855
1749,OPTIMAL,v2:upper,31.226568316868896
1750,OPTIMAL,v2:upper,352.82370858866426
1751,OPTIMAL,v2:upper,304.81963272121845
1752,OPTIMAL,v2:upper,94.10395760214791
1753,OPTIMAL,v2:upper,43.38665692700358
1754,OPTIMAL,v1:upper,179.07208856816197
1755,OPTIMAL,v2:upper,93.31195613066753
1756,OPTIMAL,v2:upper,178.18363361523186
1757,OPTIMAL,v2:upper,77.04785498956993
1758,OPTIMAL,v2:upper,197.43368940007284
1759,OPTIMAL,v2:upper,172.94321415484404
1760,OPTIMAL,v2:upper,65.35184687253911
1761,OPTIMAL,v2:upper,199.07556070804975
1762,OPTIMAL,v2:upper,65.00739123746344
1763,OPTIMAL,v2:upper,17.81177627891659
1764,OPTIMAL,v2:upper,29.52850107157473
1765,OPTIMAL,v2:upper,23.31464379519516
1766,OPTIMAL,v2:upper,201.28424492930847
1767,OPTIMAL,v1:upper,228.24330688938298
1768,OPTIMAL,v2:upper,116.97941555141152
1769,OPTIMAL,v2:upper,45.20011804030706
1770,OPTIMAL,v1:upper,310.2358870237118
1771,OPTIMAL,v2:upper,147.8521487166822
1772,OPTIMAL,v1:upper,105.63945585828466
1773,OPTIMAL,v2:upper,120.41945081736203
1774,OPTIMAL,v2:upper,80.80455670364884
1775,OPTIMAL,b1:lower;b2:lower;b3:upper;b4:upper;b5:lower;b6:upper;b7:upper;b8:upper;b14:lower,1000.0
1776,OPTIMAL,v2:upper,53.088807030129914
1777,OPTIMAL,v2:upper,213.89008297305168
1778,OPTIMAL,v3:upper,20.77365534682458
1779,OPTIMAL,v1:upper,52.93618210404593
1780,OPTIMAL,v2:upper,39.25334516139418
1781,OPTIMAL,v2:upper,291.65228872243813
1782,OPTIMAL,v2:upper,32.67155280657022
1783,OPTIMAL,v2:upper,36.12626931940949
1784,OPTIMAL,v2:upper,28.238223682883618
1785,OPTIMAL,v1:upper,324.65629723760316
1786,OPTIMAL,v2:upper,181.43296567813212
1787,OPTIMAL,v1:upper,39.21022449761704
1788,OPTIMAL,v2:upper,457.5126873784406
1789,OPTIMAL,v2:upper,42.45020246240744
1790,OPTIMAL,v1:upper,52.023881201745766
1791,OPTIMAL,v2:upper,615.7319713878635
1792,OPTIMAL,v2:upper,282.4674149920038
1793,OPTIMAL,v2:upper,96.35376287904568
1794,OPTIMAL,v3:upper,29.006426786006596
1795,OPTIMAL,v2:upper,132.99299514187553
1796,OPTIMAL,v2:upper,11.0618900766101
1797,OPTIMAL,v1:upper,119.62394211602181
1798,OPTIMAL,v2:upper,166.70136277943055
1799,OPTIMAL,v2:upper,75.60832849460698
1800,OPTIMAL,v1:upper,107.66860961981368
1801,OPTIMAL,v2:upper,45.106489880246855
1802,OPTIMAL,v2:upper,112.66370503747592
1803,OPTIMAL,v1:upper,208.63574185542862
1804,OPTIMAL,v2:upper,87.62706593495517
1805,OPTIMAL,v2:upper,207.7848049372622
1806,OPTIMAL,v3:upper,73.35679242373625
1807,OPTIMAL,v1:upper,22.83465416299356
1808,OPTIMAL,v2:upper,72.15806926487946
1809,OPTIMAL,v2:upper,212.13414802226447
1810,OPTIMAL,v1:upper,526.1626578364858
1811,OPTIMAL,v2:upper,16.052707882986844
1812,OPTIMAL,v2:upper,152.67572923216426
1813,OPTIMAL,v2:upper,25.340340610236986
1814,OPTIMAL,v2:upper,46.23638881295395
1815,OPTIMAL,v2:upper,20.254811937441886
1816,OPTIMAL,v2:upper,90.45846074449423
1817,OPTIMAL,v2:upper,26.244776831944897
1818,OPTIMAL,v2:upper,204.32485100925848
1819,OPTIMAL,v1:upper,25.87265727681926
1820,OPTIMAL,v2:upper,107.89839708847637
1821,OPTIMAL,v1:upper,89.41458927138113
1822,OPTIMAL,v2:upper,211.66896366880525
1823,OPTIMAL,v2:upper,56.8891706281689
1824,OPTIMAL,v2:upper,36.25504944345536
1825,OPTIMAL,v2:upper,90.00731456127836
1826,OPTIMAL,v2:upper,194.99366158401523
1827,OPTIMAL,v2:upper,121.49278698817034
1828,OPTIMAL,v2:upper,20.77716287238042
1829,OPTIMAL,v2:upper,85.30129849156769
1830,OPTIMAL,v1:upper,39.78175816194459
1831,OPTIMAL,v2:upper,65.99393942409314
1832,OPTIMAL,v2:upper,41.861039600523476
1833,OPTIMAL,v2:upper,70.91210184720686
1834,OPTIMAL,v2:upper,247.14536124156015
1835,OPTIMAL,v2:upper,85.22857069776775
1836,OPTIMAL,v2:upper,57.58336827848295
1837,OPTIMAL,b1:lower;b2:lower;b3:upper;b4:upper;b5:lower;b6:upper;b7:upper;b8:upper;b14:lower,1000.0
1838,OPTIMAL,v2:upper,91.77178178618044
1839,OPTIMAL,v2:upper,30.157556354084758
1840,OPTIMAL,v2:upper,218.29937296238265
1841,OPTIMAL,v1:upper,87.45196018451054
1842,OPTIMAL,v2:upper,255.04590722067246
1843,OPTIMAL,v2:upper,391.4946783321383
1844,OPTIMAL,v2:upper,54.53386526254541
1845,OPTIMAL,v2:upper,105.78243762174095
1846,OPTIMAL,v3:upper,199.9020475863921
1847,OPTIMAL,v2:upper,171.79378222386254
1848,OPTIMAL,v2:upper,267.0890134897393
1849,OPTIMAL,v2:upper,40.498260136999804
1850,OPTIMAL,v2:upper,44.196157949804764
1851,OPTIMAL,v2:upper,81.68522983773981
1852,OPTIMAL,v1:upper,564.8117779606869
1853,OPTIMAL,v1:upper,528.2607576033208
1854,OPTIMAL,v2:upper,102.21537488561394
1855,OPTIMAL,v1:upper,157.69878979129223
1856,OPTIMAL,v3:upper,79.63790241683742
1857,OPTIMAL,v2:upper,151.1460374445564
1858,OPTIMAL,v2:upper,72.34768025195872
1859,OPTIMAL,v2:upper,276.7242146676788
1860,OPTIMAL,v2:upper,189.58779394935334
1861,OPTIMAL,v2:upper,118.65424272494019
1862,OPTIMAL,v1:upper,108.46449401459023
1863,OPTIMAL,v2:upper,271.4412518446692
1864,OPTIMAL,v2:upper,314.5118117229945
1865,OPTIMAL,v2:upper,188.69155337742222
1866,OPTIMAL,v2:upper,69.12941112013611
1867,OPTIMAL,v2:upper,407.58379856189305
1868,OPTIMAL,v2:upper,16.51105256771263
1869,OPTIMAL,v2:upper,177.15090495171492
1870,OPTIMAL,v2:upper,16.916342593148165
1871,OPTIMAL,v1:upper,148.82474062375877
1872,OPTIMAL,v2:upper,69.01976294124574
1873,OPTIMAL,v2:upper,271.68870367000034
1874,OPTIMAL,v2:upper,33.250727833780125
1875,OPTIMAL,v2:upper,212.84822887925552
1876,OPTIMAL,v2:upper,93.37339383641068
1877,OPTIMAL,v1:upper,132.2905233090866
1878,OPTIMAL,v2:upper,34.341501275887396
1879,OPTIMAL,v2:upper,57.956292627699256
1880,OPTIMAL,v2:upper,37.414240069762606
1881,OPTIMAL,v2:upper,84.65537906640658
1882,OPTIMAL,v3:upper,137.76830962794293
1883,OPTIMAL,v2:upper,79.71967259376176
1884,OPTIMAL,v2:upper,97.18211930928076
1885,OPTIMAL,v2:upper,80.89595506867164
1886,OPTIMAL,v1:upper,59.757118486081254
1887,OPTIMAL,v2:upper,53.19418945933597
1888,OPTIMAL,v2:upper,37.6136162012118
1889,OPTIMAL,v1:upper,209.56815350738214
1890,OPTIMAL,v2:upper,71.26996439616444
1891,OPTIMAL,v2:upper,30.744686060918067
1892,OPTIMAL,v1:upper,34.681546823785204
1893,OPTIMAL,v2:upper,239.07924900663383
1894,OPTIMAL,v1:upper,86.59553944711891
1895,OPTIMAL,v2:upper,130.27901358720047
1896,OPTIMAL,v2:upper,282.3771470034128
1897,OPTIMAL,v2:upper,52.071088344513754
1898,OPTIMAL,v2:upper,55.72156437499034
1899,OPTIMAL,v2:upper,118.45017104792244
1900,OPTIMAL,v1:upper,151.99737574175944
1901,OPTIMAL,v2:upper,79.1411465155772
1902,OPTIMAL,v2:upper,259.57179212766096
1903,OPTIMAL,v2:upper,69.79291623248973
1904,OPTIMAL,v2:upper,125.01259346286811
1905,OPTIMAL,v2:upper,103.58101959943667
1906,OPTIMAL,v2:upper,71.6031553291587
1907,OPTIMAL,v2:upper,281.76108483877636
1908,OPTIMAL,v1:upper,123.0830251607905
1909,OPTIMAL,v1:upper,77.2761162261676
1910,OPTIMAL,v2:upper,110.81046641145856
1911,OPTIMAL,v2:upper,248.745453085368
1912,OPTIMAL,v2:upper,396.20602564966526
1913,OPTIMAL,v2:upper,165.48804057561748
1914,OPTIMAL,v3:upper,42.820215790102694
1915,OPTIMAL,v2:upper,887.2395932114528
1916,OPTIMAL,v2:upper,88.26907780810102
1917,OPTIMAL,v2:upper,415.9110085663682
1918,OPTIMAL,v3:upper,94.37941255812484
1919,OPTIMAL,v2:upper,105.51292832534982
1920,OPTIMAL,v3:upper,96.1858400502041
1921,OPTIMAL,v1:upper,44.907471644891984
1922,OPTIMAL,v2:upper,146.22269868121109
1923,OPTIMAL,v2:upper,463.04597924632236
1924,OPTIMAL,v1:upper,82.64902648648498
1925,OPTIMAL,v2:upper,124.26456540127985
1926,OPTIMAL,v2:upper,110.73860544159233
1927,OPTIMAL,v1:upper,118.85100887526194
1928,OPTIMAL,v2:upper,130.52302826026465
1929,OPTIMAL,v2:upper,48.05049526586392
1930,OPTIMAL,v2:upper,121.17109151789886
1931,OPTIMAL,v2:upper,395.8540656620249
1932,OPTIMAL,v1:upper,427.8491736667377
1933,OPTIMAL,v1:upper,118.19161675839523
1934,OPTIMAL,v1:upper,388.1327846444205
1935,OPTIMAL,v2:upper,230.4259029198539
1936,OPTIMAL,v1:upper,165.11411114260494
1937,OPTIMAL,v2:upper,90.55343337800932
1938,OPTIMAL,v2:upper,44.73618539180606
1939,OPTIMAL,v2:upper,49.860102933040125
1940,OPTIMAL,v2:upper,69.06476188225295
1941,OPTIMAL,v2:upper,100.10794893530436
1942,OPTIMAL,v2:upper,35.30189919259426
1943,OPTIMAL,v2:upper,226.98718690297292
1944,OPTIMAL,v2:upper,31.056177432468996
1945,OPTIMAL,v1:upper,97.22586781474193
1946,OPTIMAL,v2:upper,157.42441711607748
1947,OPTIMAL,v2:upper,20.725017420427484
1948,OPTIMAL,v2:upper,229.33520703905648
1949,OPTIMAL,v2:upper,81.28275865694101
1950,OPTIMAL,v2:upper,137.2968719422349
1951,OPTIMAL,v2:upper,64.66397077571139
1952,OPTIMAL,v2:upper,181.44869481737916
1953,OPTIMAL,v1:upper,26.633644398469944
1954,OPTIMAL,v2:upper,302.8075806903687
1955,OPTIMAL,v3:upper,191.83234542739186
1956,OPTIMAL,v1:upper,95.168546343649
1957,OPTIMAL,v2:upper,105.01066787402785
1958,OPTIMAL,v1:upper,56.50860268632911
1959,OPTIMAL,v1:upper,462.0573185168907
1960,OPTIMAL,v2:upper,152.17755194771146
1961,OPTIMAL,v2:upper,23.5676463466313
1962,OPTIMAL,v2:upper,37.3001855016249
1963,OPTIMAL,v2:upper,292.1229932802706
1964,OPTIMAL,v2:upper,36.660484977577795
1965,OPTIMAL,v2:upper,300.28436590988076
1966,OPTIMAL,v2:upper,84.66536397393637
1967,OPTIMAL,v1:upper,61.14896650518962
1968,OPTIMAL,v2:upper,80.50069256468646
1969,OPTIMAL,v2:upper,23.060738845619586
1970,OPTIMAL,v2:upper,37.279571107494256
1971,OPTIMAL,v2:upper,578.9907876503979
1972,OPTIMAL,v2:upper,58.736056871525
1973,OPTIMAL,v2:upper,230.68112072269935
1974,OPTIMAL,v2:upper,49.26666457431759
1975,OPTIMAL,v2:upper,78.62764522236714
1976,OPTIMAL,v2:upper,136.6348002793531
1977,OPTIMAL,v2:upper,202.8734490265668
1978,OPTIMAL,v2:upper,313.23949319006806
1979,OPTIMAL,v2:upper,134.45311157533683
1980,OPTIMAL,v2:upper,226.45126389227758
1981,OPTIMAL,v2:upper,18.33022943142001
1982,OPTIMAL,v2:upper,84.73080486724844
1983,OPTIMAL,v1:upper,173.67290585875386
1984,OPTIMAL,v2:upper,133.95599707869835
1985,OPTIMAL,v2:upper,161.24192433222828
1986,OPTIMAL,v2:upper,27.72601433763701
1987,OPTIMAL,v3:upper,291.52703822245445
1988,OPTIMAL,v1:upper,145.97088514678202
1989,OPTIMAL,v2:upper,96.83665628885028
1990,OPTIMAL,v2:upper,67.24698563027287
1991,OPTIMAL,v2:upper,87.17927542096533
1992,OPTIMAL,v2:upper,98.13070793289907
1993,OPTIMAL,v1:upper,41.33366072493943
1994,OPTIMAL,v2:upper,35.09298375721
1995,OPTIMAL,v2:upper,128.01916431624014
1996,OPTIMAL,v2:upper,316.7112128156761
1997,OPTIMAL,v1:upper,166.78438283492187
1998,OPTIMAL,v2:upper,87.4123635368363
1999,OPTIMAL,v2:upper,70.10494746550054
2000,OPTIMAL,v2:upper,244.5621485466323
2001,OPTIMAL,v2:upper,52.67691646630568
2002,OPTIMAL,v2:upper,150.02278048551855
2003,OPTIMAL,v2:upper,135.34608206771765
2004,OPTIMAL,v2:upper,138.97884495453278
2005,OPTIMAL,v2:upper,62.61366700543514
2006,OPTIMAL,v2:upper,395.268559652106
2007,OPTIMAL,v2:upper,89.69322340706877
2008,OPTIMAL,v1:upper,194.46152753112852
2009,OPTIMAL,v2:upper,69.85618560716566
2010,OPTIMAL,v2:upper,37.99030460203167
2011,OPTIMAL,v2:upper,28.896612041941157
2012,OPTIMAL,v2:upper,69.12183432503207
2013,OPTIMAL,v2:upper,38.72379903558008
2014,OPTIMAL,v2:upper,113.95511422657269
2015,OPTIMAL,v2:upper,22.694447824829957
2016,OPTIMAL,v2:upper,128.5806523924264
2017,OPTIMAL,v2:upper,412.3697204124566
2018,OPTIMAL,v2:upper,583.4875193434813
2019,OPTIMAL,v1:upper,117.7747807977648
2020,OPTIMAL,v2:upper,45.17137143387727
2021,OPTIMAL,v1:upper,75.86968107328971
2022,OPTIMAL,v2:upper,171.79606780587625
2023,OPTIMAL,v2:upper,58.93171679810079
2024,OPTIMAL,v2:upper,142.76091568613924
2025,OPTIMAL,v2:upper,20.233146936188803
2026,OPTIMAL,v1:upper,79.82628061353677
2027,OPTIMAL,v2:upper,39.61822254132566
2028,OPTIMAL,v2:upper,180.15461760514833
2029,OPTIMAL,v2:upper,237.45850781154704
2030,OPTIMAL,v2:upper,143.7508180074855
2031,OPTIMAL,v3:upper,221.47834455675292
2032,OPTIMAL,v2:upper,113.17719367089425
2033,OPTIMAL,v2:upper,102.84132021321939
2034,OPTIMAL,v2:upper,169.8912921306688
2035,OPTIMAL,v2:upper,41.6009472902972
2036,OPTIMAL,v2:upper,177.37768513842417
2037,OPTIMAL,v2:upper,57.472017618841775
2038,OPTIMAL,v3:upper,404.1652497829301
2039,OPTIMAL,v1:upper,68.81610271969741
2040,OPTIMAL,v2:upper,122.41707527446653
2041,OPTIMAL,v2:upper,156.76266425576628
2042,OPTIMAL,v2:upper,64.49114151383003
2043,OPTIMAL,v2:upper,473.19558816828106
2044,OPTIMAL,v2:upper,207.51505842483402
2045,OPTIMAL,v2:upper,177.36621741699477
2046,OPTIMAL,v2:upper,127.86307334888357
2047,OPTIMAL,v2:upper,70.0256609722712
2048,OPTIMAL,v2:upper,38.767779026198916
2049,OPTIMAL,v2:upper,19.06951070564301
2050,OPTIMAL,v2:upper,34.19579971367328
2051,OPTIMAL,v2:upper,55.898510086617726
2052,OPTIMAL,v2:upper,52.37037620763675
2053,OPTIMAL,v2:upper,77.88564195578691
2054,OPTIMAL,v1:upper,224.77944879867465
2055,OPTIMAL,v2:upper,29.939560813211006
2056,OPTIMAL,v2:upper,37.57498886830368
2057,OPTIMAL,v2:upper,138.55120297331055
2058,OPTIMAL,v2:upper,129.81901270287017
2059,OPTIMAL,v2:upper,56.59656860275622
2060,OPTIMAL,v2:upper,274.52137931608496
2061,OPTIMAL,v2:upper,108.2507929332615
2062,OPTIMAL,v2:upper,20.951296677928998
2063,OPTIMAL,v2:upper,39.15818617380528
2064,OPTIMAL,v3:upper,395.99526020717474
2065,OPTIMAL,v2:upper,28.56672273209639
2066,OPTIMAL,v1:upper,196.2939837963675
2067,OPTIMAL,v2:upper,312.2217183752385
2068,OPTIMAL,v2:upper,35.40933364997859
2069,OPTIMAL,v2:upper,35.130582063396375
2070,OPTIMAL,v2:upper,366.0707022427483
2071,OPTIMAL,v2:upper,285.2441532729574
2072,OPTIMAL,v2:upper,42.58990222726545
2073,OPTIMAL,v2:upper,95.94352591267999
2074,OPTIMAL,v2:upper,56.59215658539617
2075,OPTIMAL,v2:upper,73.80260912403946
2076,OPTIMAL,v2:upper,116.51633345677837
2077,OPTIMAL,v2:upper,188.7016539048543
2078,OPTIMAL,v2:upper,70.36404432843638
2079,OPTIMAL,v1:upper,60.18414533954682
2080,OPTIMAL,b1:lower;b2:lower;b3:upper;b4:upper;b5:lower;b6:upper;b7:upper;b8:upper;b14:lower,1000.0
2081,OPTIMAL,v2:upper,490.7898572602255
2082,OPTIMAL,v1:upper,79.53418906194584
2083,OPTIMAL,v2:upper,92.92925992778426
2084,OPTIMAL,v2:upper,54.247606416991395
2085,OPTIMAL,v1:upper,733.6535446611814
2086,OPTIMAL,v2:upper,60.545872668447224
2087,OPTIMAL,v2:upper,71.35838328779653
2088,OPTIMAL,v2:upper,75.26782334831093
2089,OPTIMAL,v2:upper,93.19089979532303
2090,OPTIMAL,v2:upper,330.5571277088764
2091,OPTIMAL,v2:upper,312.3017134375454
2092,OPTIMAL,b1:lower;b2:lower;b3:upper;b4:upper;b5:lower;b6:upper;b7:upper;b8:upper;b14:lower,1000.0
2093,OPTIMAL,v2:upper,72.57351819867112
2094,OPTIMAL,v2:upper,63.31443631151325
2095,OPTIMAL,v2:upper,338.1654649527985
2096,OPTIMAL,v2:upper,67.76996594521253
2097,OPTIMAL,v2:upper,44.889128326612976
2098,OPTIMAL,v1:upper,329.17688637509565
2099,OPTIMAL,v2:upper,87.26007549363366
2100,OPTIMAL,v2:upper,51.80531273466256
2101,OPTIMAL,v2:upper,112.08697061964203
2102,OPTIMAL,v2:upper,189.8765053850471
2103,OPTIMAL,v2:upper,40.933323941205444
2104,OPTIMAL,v2:upper,74.71962430803333
2105,OPTIMAL,v1:upper,56.16352524311356
2106,OPTIMAL,v2:upper,160.82971411282747
2107,OPTIMAL,v2:upper,113.69903543943572
2108,OPTIMAL,v2:upper,227.52700736807242
2109,OPTIMAL,v2:upper,124.92450830783538
2110,OPTIMAL,v2:upper,26.307666080937945
2111,OPTIMAL,v2:upper,221.61907139109243
2112,OPTIMAL,v2:upper,119.7144933530853
2113,OPTIMAL,v2:upper,7.356909391806892
2114,OPTIMAL,v2:upper,35.2950497186096
2115,OPTIMAL,v3:upper,149.85714835874953
2116,OPTIMAL,v2:upper,64.36346223289877
2117,OPTIMAL,v2:upper,32.199080998325236
2118,OPTIMAL,v2:upper,326.4921078234793
2119,OPTIMAL,v2:upper,58.84205176338361
2120,OPTIMAL,v2:upper,52.8161744481594
2121,OPTIMAL,v2:upper,97.22524519582613
2122,OPTIMAL,v2:upper,17.28653279239219
2123,OPTIMAL,v1:upper,139.87768914173026
2124,OPTIMAL,v2:upper,34.678910704068066
2125,OPTIMAL,v2:upper,101.98182238427985
2126,OPTIMAL,v2:upper,349.2349304390939
2127,OPTIMAL,v2:upper,841.0190524991049
2128,OPTIMAL,v2:upper,56.89961032643462
2129,OPTIMAL,v2:upper,31.055900179533637
2130,OPTIMAL,v2:upper,159.6342437926699
2131,OPTIMAL,v1:upper,74.72890344527222
2132,OPTIMAL,v2:upper,116.26843147438552
2133,OPTIMAL,v2:upper,293.17077310225756
2134,OPTIMAL,v2:upper,88.3345578747428
2135,OPTIMAL,v4:upper,82.07126163284596
2136,OPTIMAL,v2:upper,157.84714047398407
2137,OPTIMAL,v2:upper,94.17458363057693
2138,OPTIMAL,v2:upper,43.30829614482333
2139,OPTIMAL,v2:upper,301.75500418432006
2140,OPTIMAL,v2:upper,67.4135863272299
2141,OPTIMAL,v2:upper,107.86999460875916
2142,OPTIMAL,v2:upper,35.19242183514214
2143,OPTIMAL,v1:upper,429.4348606011038
2144,OPTIMAL,v1:upper,65.2866897596239
2145,OPTIMAL,v2:upper,12.480689216716797
